sample,box,status,note,box_start_new_york,box_end_new_york,box_range_pips,entry_rule,stop_r,target_r,target_mode,trade_status,direction,signal_time_new_york,signal_minutes_after_box,entry_price,box_break_buffer_pips,stop_price,target_price,risk_pips,reward_pips,outcome,exit_time_new_york,exit_price,gross_pips,net_pips,net_r_vs_box,net_risk_r,spread_pips_round_turn
51,3,accepted,user said fine,2024-02-07 19:30 EST,2024-02-07 20:25 EST,3.9,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2024-02-07 21:00 EST,35.0,1.07814,0.5,1.07726,1.07834,8.77,2.0,target,2024-02-07 21:40 EST,1.07834,2.0,0.8,0.205,0.091,1.2
51,4,accepted,user said fine,2024-02-07 23:50 EST,2024-02-08 00:20 EST,4.4,first_close_breakout,2.25,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
52,1,accepted,good,2024-11-26 02:15 EST,2024-11-26 02:40 EST,12.4,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2024-11-26 03:10 EST,30.0,1.04719,1.24,1.04998,1.04608,27.9,11.1,stop,2024-11-26 04:00 EST,1.04998,-27.9,-29.1,-2.347,-1.043,1.2
52,2,accepted,good,2024-11-26 05:20 EST,2024-11-26 06:15 EST,11.9,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2024-11-26 06:20 EST,5.0,1.05054,1.19,1.05322,1.04971,26.78,8.3,stop,2024-11-26 07:15 EST,1.05322,-26.78,-27.98,-2.351,-1.045,1.2
52,4,accepted,good,2024-11-26 12:15 EST,2024-11-26 13:10 EST,10.3,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2024-11-26 13:25 EST,15.0,1.0462,1.03,1.04852,1.0454,23.18,8.0,time_exit,2024-11-26 14:00 EST,1.0471,-9.0,-10.2,-0.99,-0.44,1.2
53,1,accepted,correct,2025-06-24 22:50 EST,2025-06-24 23:40 EST,5.7,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2025-06-24 23:45 EST,5.0,1.16163,0.57,1.16291,1.1612,12.82,4.3,target,2025-06-24 23:55 EST,1.1612,4.3,3.1,0.544,0.242,1.2
53,2,accepted,correct,2025-06-25 00:15 EST,2025-06-25 01:10 EST,6.1,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2025-06-25 01:20 EST,10.0,1.1611,0.61,1.16247,1.16058,13.72,5.2,target,2025-06-25 02:55 EST,1.16058,5.2,4.0,0.656,0.291,1.2
53,4,accepted,correct,2025-06-25 07:40 EST,2025-06-25 08:20 EST,8.6,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2025-06-25 08:25 EST,5.0,1.15957,0.86,1.16151,1.1588,19.35,7.7,time_exit,2025-06-25 09:45 EST,1.15999,-4.2,-5.4,-0.628,-0.279,1.2
54,1,accepted,all correct,2024-02-07 05:40 EST,2024-02-07 06:20 EST,8.5,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2024-02-07 06:30 EST,10.0,1.07722,0.85,1.07531,1.07794,19.12,7.2,time_exit,2024-02-07 08:20 EST,1.0779,6.8,5.6,0.659,0.293,1.2
54,2,accepted,all correct,2024-02-07 06:40 EST,2024-02-07 07:35 EST,8.0,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2024-02-07 08:00 EST,25.0,1.0776,0.8,1.0758,1.07821,18.0,6.1,target,2024-02-07 08:25 EST,1.07821,6.1,4.9,0.613,0.272,1.2
54,3,accepted,all correct,2024-02-07 12:10 EST,2024-02-07 12:55 EST,6.4,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2024-02-07 13:05 EST,10.0,1.07689,0.64,1.07545,1.07721,14.4,3.2,target,2024-02-07 13:10 EST,1.07721,3.2,2.0,0.313,0.139,1.2
54,4,accepted,all correct,2024-02-07 14:00 EST,2024-02-07 14:55 EST,5.4,first_close_breakout,2.25,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
55,1,questionable,questionable confidence downgrade,2021-09-30 13:40 EST,2021-09-30 14:30 EST,9.0,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2021-09-30 14:35 EST,5.0,1.15738,0.9,1.15536,1.1581,20.25,7.2,target,2021-09-30 14:55 EST,1.1581,7.2,6.0,0.667,0.296,1.2
55,2,accepted,correct,2021-09-30 17:20 EST,2021-09-30 18:15 EST,4.8,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2021-09-30 19:10 EST,55.0,1.1578,0.5,1.15888,1.15743,10.8,3.7,target,2021-09-30 19:45 EST,1.15743,3.7,2.5,0.521,0.231,1.2
55,3,accepted,correct,2021-09-30 19:30 EST,2021-09-30 20:25 EST,7.6,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2021-09-30 20:45 EST,20.0,1.15688,0.76,1.15859,1.15622,17.1,6.6,time_exit,2021-09-30 22:25 EST,1.15768,-8.0,-9.2,-1.211,-0.538,1.2
55,4,accepted,correct,2021-09-30 21:55 EST,2021-09-30 22:50 EST,7.6,first_close_breakout,2.25,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
56,1,accepted,correct,2022-08-28 23:15 EST,2022-08-29 00:10 EST,6.6,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2022-08-29 00:30 EST,20.0,0.99184,0.66,0.99333,0.9915,14.85,3.4,target,2022-08-29 00:45 EST,0.9915,3.4,2.2,0.333,0.148,1.2
56,2,accepted,correct,2022-08-29 00:35 EST,2022-08-29 01:20 EST,6.3,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2022-08-29 01:50 EST,30.0,0.99228,0.63,0.99086,0.99269,14.18,4.1,target,2022-08-29 02:05 EST,0.99269,4.1,2.9,0.46,0.205,1.2
56,3,accepted,missed marginal shelf around 0400,2022-08-29 03:35 EST,2022-08-29 04:05 EST,12.0,first_close_breakout,2.25,1.0,box_extension_r,filled,short,2022-08-29 04:10 EST,5.0,0.99276,1.2,0.99546,0.9923,27.0,4.6,target,2022-08-29 04:30 EST,0.9923,4.6,3.4,0.283,0.126,1.2
57,1,accepted,all correct,2021-12-27 00:35 EST,2021-12-27 01:30 EST,4.1,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2021-12-27 01:35 EST,5.0,1.13186,0.5,1.13094,1.13215,9.23,2.9,target,2021-12-27 02:25 EST,1.13215,2.9,1.7,0.415,0.184,1.2
57,2,accepted,all correct,2021-12-27 01:50 EST,2021-12-27 02:20 EST,4.2,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2021-12-27 02:25 EST,5.0,1.13224,0.5,1.13129,1.13248,9.45,2.4,target,2021-12-27 02:35 EST,1.13248,2.4,1.2,0.286,0.127,1.2
57,3,accepted,all correct,2021-12-27 04:10 EST,2021-12-27 04:50 EST,6.7,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2021-12-27 05:05 EST,15.0,1.13166,0.67,1.13015,1.13183,15.07,1.7,target,2021-12-27 05:10 EST,1.13183,1.7,0.5,0.075,0.033,1.2
57,4,accepted,all correct,2021-12-27 08:10 EST,2021-12-27 09:00 EST,5.3,first_close_breakout,2.25,1.0,box_extension_r,filled,long,2021-12-27 09:15 EST,15.0,1.13154,0.53,1.13035,1.13195,11.93,4.1,target,2021-12-27 09:20 EST,1.13195,4.1,2.9,0.547,0.243,1.2
