sample,box,status,note,box_start_new_york,box_end_new_york,box_range_pips,entry_rule,stop_r,target_r,target_mode,trade_status,direction,signal_time_new_york,signal_minutes_after_box,entry_price,box_break_buffer_pips,stop_price,target_price,risk_pips,reward_pips,outcome,exit_time_new_york,exit_price,gross_pips,net_pips,net_r_vs_box,net_risk_r,spread_pips_round_turn
51,3,accepted,user said fine,2024-02-07 19:30 EST,2024-02-07 20:25 EST,3.9,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2024-02-07 21:00 EST,35.0,1.07814,0.5,1.07775,1.07834,3.9,2.0,target,2024-02-07 21:40 EST,1.07834,2.0,0.8,0.205,0.205,1.2
51,4,accepted,user said fine,2024-02-07 23:50 EST,2024-02-08 00:20 EST,4.4,first_close_breakout,1.0,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
52,1,accepted,good,2024-11-26 02:15 EST,2024-11-26 02:40 EST,12.4,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2024-11-26 03:10 EST,30.0,1.04719,1.24,1.04843,1.04608,12.4,11.1,stop,2024-11-26 03:20 EST,1.04843,-12.4,-13.6,-1.097,-1.097,1.2
52,2,accepted,good,2024-11-26 05:20 EST,2024-11-26 06:15 EST,11.9,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2024-11-26 06:20 EST,5.0,1.05054,1.19,1.05173,1.04971,11.9,8.3,stop,2024-11-26 06:40 EST,1.05173,-11.9,-13.1,-1.101,-1.101,1.2
52,4,accepted,good,2024-11-26 12:15 EST,2024-11-26 13:10 EST,10.3,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2024-11-26 13:25 EST,15.0,1.0462,1.03,1.04723,1.0454,10.3,8.0,stop,2024-11-26 14:00 EST,1.04723,-10.3,-11.5,-1.117,-1.117,1.2
53,1,accepted,correct,2025-06-24 22:50 EST,2025-06-24 23:40 EST,5.7,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2025-06-24 23:45 EST,5.0,1.16163,0.57,1.1622,1.1612,5.7,4.3,target,2025-06-24 23:55 EST,1.1612,4.3,3.1,0.544,0.544,1.2
53,2,accepted,correct,2025-06-25 00:15 EST,2025-06-25 01:10 EST,6.1,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2025-06-25 01:20 EST,10.0,1.1611,0.61,1.16171,1.16058,6.1,5.2,stop,2025-06-25 01:40 EST,1.16171,-6.1,-7.3,-1.197,-1.197,1.2
53,4,accepted,correct,2025-06-25 07:40 EST,2025-06-25 08:20 EST,8.6,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2025-06-25 08:25 EST,5.0,1.15957,0.86,1.16043,1.1588,8.6,7.7,stop,2025-06-25 09:35 EST,1.16043,-8.6,-9.8,-1.14,-1.14,1.2
54,1,accepted,all correct,2024-02-07 05:40 EST,2024-02-07 06:20 EST,8.5,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2024-02-07 06:30 EST,10.0,1.07722,0.85,1.07637,1.07794,8.5,7.2,time_exit,2024-02-07 08:20 EST,1.0779,6.8,5.6,0.659,0.659,1.2
54,2,accepted,all correct,2024-02-07 06:40 EST,2024-02-07 07:35 EST,8.0,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2024-02-07 08:00 EST,25.0,1.0776,0.8,1.0768,1.07821,8.0,6.1,target,2024-02-07 08:25 EST,1.07821,6.1,4.9,0.613,0.613,1.2
54,3,accepted,all correct,2024-02-07 12:10 EST,2024-02-07 12:55 EST,6.4,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2024-02-07 13:05 EST,10.0,1.07689,0.64,1.07625,1.07721,6.4,3.2,target,2024-02-07 13:10 EST,1.07721,3.2,2.0,0.313,0.313,1.2
54,4,accepted,all correct,2024-02-07 14:00 EST,2024-02-07 14:55 EST,5.4,first_close_breakout,1.0,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
55,1,questionable,questionable confidence downgrade,2021-09-30 13:40 EST,2021-09-30 14:30 EST,9.0,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2021-09-30 14:35 EST,5.0,1.15738,0.9,1.15648,1.1581,9.0,7.2,target,2021-09-30 14:55 EST,1.1581,7.2,6.0,0.667,0.667,1.2
55,2,accepted,correct,2021-09-30 17:20 EST,2021-09-30 18:15 EST,4.8,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2021-09-30 19:10 EST,55.0,1.1578,0.5,1.15828,1.15743,4.8,3.7,target,2021-09-30 19:45 EST,1.15743,3.7,2.5,0.521,0.521,1.2
55,3,accepted,correct,2021-09-30 19:30 EST,2021-09-30 20:25 EST,7.6,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2021-09-30 20:45 EST,20.0,1.15688,0.76,1.15764,1.15622,7.6,6.6,stop,2021-09-30 22:00 EST,1.15764,-7.6,-8.8,-1.158,-1.158,1.2
55,4,accepted,correct,2021-09-30 21:55 EST,2021-09-30 22:50 EST,7.6,first_close_breakout,1.0,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
56,1,accepted,correct,2022-08-28 23:15 EST,2022-08-29 00:10 EST,6.6,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2022-08-29 00:30 EST,20.0,0.99184,0.66,0.9925,0.9915,6.6,3.4,target,2022-08-29 00:45 EST,0.9915,3.4,2.2,0.333,0.333,1.2
56,2,accepted,correct,2022-08-29 00:35 EST,2022-08-29 01:20 EST,6.3,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2022-08-29 01:50 EST,30.0,0.99228,0.63,0.99165,0.99269,6.3,4.1,target,2022-08-29 02:05 EST,0.99269,4.1,2.9,0.46,0.46,1.2
56,3,accepted,missed marginal shelf around 0400,2022-08-29 03:35 EST,2022-08-29 04:05 EST,12.0,first_close_breakout,1.0,1.0,box_extension_r,filled,short,2022-08-29 04:10 EST,5.0,0.99276,1.2,0.99396,0.9923,12.0,4.6,target,2022-08-29 04:30 EST,0.9923,4.6,3.4,0.283,0.283,1.2
57,1,accepted,all correct,2021-12-27 00:35 EST,2021-12-27 01:30 EST,4.1,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2021-12-27 01:35 EST,5.0,1.13186,0.5,1.13145,1.13215,4.1,2.9,target,2021-12-27 02:25 EST,1.13215,2.9,1.7,0.415,0.415,1.2
57,2,accepted,all correct,2021-12-27 01:50 EST,2021-12-27 02:20 EST,4.2,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2021-12-27 02:25 EST,5.0,1.13224,0.5,1.13182,1.13248,4.2,2.4,target,2021-12-27 02:35 EST,1.13248,2.4,1.2,0.286,0.286,1.2
57,3,accepted,all correct,2021-12-27 04:10 EST,2021-12-27 04:50 EST,6.7,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2021-12-27 05:05 EST,15.0,1.13166,0.67,1.13099,1.13183,6.7,1.7,target,2021-12-27 05:10 EST,1.13183,1.7,0.5,0.075,0.075,1.2
57,4,accepted,all correct,2021-12-27 08:10 EST,2021-12-27 09:00 EST,5.3,first_close_breakout,1.0,1.0,box_extension_r,filled,long,2021-12-27 09:15 EST,15.0,1.13154,0.53,1.13101,1.13195,5.3,4.1,target,2021-12-27 09:20 EST,1.13195,4.1,2.9,0.547,0.547,1.2
