sample,box,status,note,box_start_new_york,box_end_new_york,box_range_pips,entry_rule,stop_r,target_r,target_mode,trade_status,direction,signal_time_new_york,signal_minutes_after_box,entry_price,box_break_buffer_pips,stop_price,target_price,risk_pips,reward_pips,outcome,exit_time_new_york,exit_price,gross_pips,net_pips,net_r_vs_box,net_risk_r,spread_pips_round_turn
53,1,accepted,correct,2025-06-24 22:50 EST,2025-06-24 23:40 EST,5.7,first_close_breakout,2.75,1.0,box_extension_r,filled,short,2025-06-24 23:45 EST,5.0,1.16163,0.57,1.1632,1.1612,15.67,4.3,target,2025-06-24 23:55 EST,1.1612,4.3,3.1,0.544,0.198,1.2
53,2,accepted,correct,2025-06-25 00:15 EST,2025-06-25 01:10 EST,6.1,first_close_breakout,2.75,1.0,box_extension_r,filled,short,2025-06-25 01:20 EST,10.0,1.1611,0.61,1.16278,1.16058,16.77,5.2,target,2025-06-25 02:55 EST,1.16058,5.2,4.0,0.656,0.238,1.2
53,4,accepted,correct,2025-06-25 07:40 EST,2025-06-25 08:20 EST,8.6,first_close_breakout,2.75,1.0,box_extension_r,filled,short,2025-06-25 08:25 EST,5.0,1.15957,0.86,1.16194,1.1588,23.65,7.7,time_exit,2025-06-25 09:45 EST,1.15999,-4.2,-5.4,-0.628,-0.228,1.2
54,1,accepted,all correct,2024-02-07 05:40 EST,2024-02-07 06:20 EST,8.5,first_close_breakout,2.75,1.0,box_extension_r,filled,long,2024-02-07 06:30 EST,10.0,1.07722,0.85,1.07488,1.07794,23.38,7.2,time_exit,2024-02-07 08:20 EST,1.0779,6.8,5.6,0.659,0.24,1.2
54,2,accepted,all correct,2024-02-07 06:40 EST,2024-02-07 07:35 EST,8.0,first_close_breakout,2.75,1.0,box_extension_r,filled,long,2024-02-07 08:00 EST,25.0,1.0776,0.8,1.0754,1.07821,22.0,6.1,target,2024-02-07 08:25 EST,1.07821,6.1,4.9,0.613,0.223,1.2
54,3,accepted,all correct,2024-02-07 12:10 EST,2024-02-07 12:55 EST,6.4,first_close_breakout,2.75,1.0,box_extension_r,filled,long,2024-02-07 13:05 EST,10.0,1.07689,0.64,1.07513,1.07721,17.6,3.2,target,2024-02-07 13:10 EST,1.07721,3.2,2.0,0.313,0.114,1.2
54,4,accepted,all correct,2024-02-07 14:00 EST,2024-02-07 14:55 EST,5.4,first_close_breakout,2.75,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
55,1,questionable,questionable confidence downgrade,2021-09-30 13:40 EST,2021-09-30 14:30 EST,9.0,first_close_breakout,2.75,1.0,box_extension_r,filled,long,2021-09-30 14:35 EST,5.0,1.15738,0.9,1.15491,1.1581,24.75,7.2,target,2021-09-30 14:55 EST,1.1581,7.2,6.0,0.667,0.242,1.2
55,2,accepted,correct,2021-09-30 17:20 EST,2021-09-30 18:15 EST,4.8,first_close_breakout,2.75,1.0,box_extension_r,filled,short,2021-09-30 19:10 EST,55.0,1.1578,0.5,1.15912,1.15743,13.2,3.7,target,2021-09-30 19:45 EST,1.15743,3.7,2.5,0.521,0.189,1.2
55,3,accepted,correct,2021-09-30 19:30 EST,2021-09-30 20:25 EST,7.6,first_close_breakout,2.75,1.0,box_extension_r,filled,short,2021-09-30 20:45 EST,20.0,1.15688,0.76,1.15897,1.15622,20.9,6.6,time_exit,2021-09-30 22:25 EST,1.15768,-8.0,-9.2,-1.211,-0.44,1.2
55,4,accepted,correct,2021-09-30 21:55 EST,2021-09-30 22:50 EST,7.6,first_close_breakout,2.75,1.0,box_extension_r,no_signal,,,,,,,,,,,,,,,,,
56,1,accepted,correct,2022-08-28 23:15 EST,2022-08-29 00:10 EST,6.6,first_close_breakout,2.75,1.0,box_extension_r,filled,short,2022-08-29 00:30 EST,20.0,0.99184,0.66,0.99366,0.9915,18.15,3.4,target,2022-08-29 00:45 EST,0.9915,3.4,2.2,0.333,0.121,1.2
56,2,accepted,correct,2022-08-29 00:35 EST,2022-08-29 01:20 EST,6.3,first_close_breakout,2.75,1.0,box_extension_r,filled,long,2022-08-29 01:50 EST,30.0,0.99228,0.63,0.99055,0.99269,17.33,4.1,target,2022-08-29 02:05 EST,0.99269,4.1,2.9,0.46,0.167,1.2
56,3,accepted,missed marginal shelf around 0400,2022-08-29 03:35 EST,2022-08-29 04:05 EST,12.0,first_close_breakout,2.75,1.0,box_extension_r,filled,short,2022-08-29 04:10 EST,5.0,0.99276,1.2,0.99606,0.9923,33.0,4.6,target,2022-08-29 04:30 EST,0.9923,4.6,3.4,0.283,0.103,1.2
57,1,accepted,all correct,2021-12-27 00:35 EST,2021-12-27 01:30 EST,4.1,first_close_breakout,2.75,1.0,box_extension_r,filled,long,2021-12-27 01:35 EST,5.0,1.13186,0.5,1.13073,1.13215,11.27,2.9,target,2021-12-27 02:25 EST,1.13215,2.9,1.7,0.415,0.151,1.2
57,2,accepted,all correct,2021-12-27 01:50 EST,2021-12-27 02:20 EST,4.2,first_close_breakout,2.75,1.0,box_extension_r,filled,long,2021-12-27 02:25 EST,5.0,1.13224,0.5,1.13108,1.13248,11.55,2.4,target,2021-12-27 02:35 EST,1.13248,2.4,1.2,0.286,0.104,1.2
57,3,accepted,all correct,2021-12-27 04:10 EST,2021-12-27 04:50 EST,6.7,first_close_breakout,2.75,1.0,box_extension_r,filled,long,2021-12-27 05:05 EST,15.0,1.13166,0.67,1.12982,1.13183,18.42,1.7,target,2021-12-27 05:10 EST,1.13183,1.7,0.5,0.075,0.027,1.2
57,4,accepted,all correct,2021-12-27 08:10 EST,2021-12-27 09:00 EST,5.3,first_close_breakout,2.75,1.0,box_extension_r,filled,long,2021-12-27 09:15 EST,15.0,1.13154,0.53,1.13008,1.13195,14.58,4.1,target,2021-12-27 09:20 EST,1.13195,4.1,2.9,0.547,0.199,1.2
